ts,invest,money,buy,sell
1478131200,10000.000,14050.000,0.000,0.000
1478217600,10000.000,13939.000,0.000,0.000
1478476800,10000.000,13919.000,0.000,0.000
1478563200,10000.000,14060.000,0.000,0.000
1478649600,10000.000,13970.000,0.000,0.000
1478736000,10000.000,14100.000,0.000,0.000
1478822400,10000.000,14040.000,0.000,0.000
1479081600,10000.000,13939.000,0.000,0.000
1479168000,10000.000,14040.000,0.000,0.000
1479254400,10000.000,14000.000,0.000,0.000
1479340800,10000.000,14040.000,0.000,0.000
1479427200,10000.000,14000.000,0.000,0.000
1479686400,10000.000,14020.000,0.000,0.000
1479772800,10000.000,14070.000,0.000,0.000
1479859200,10000.000,14270.000,0.000,0.000
1479945600,10000.000,14460.000,0.000,0.000
1480032000,10000.000,14550.000,0.000,0.000
1480291200,10000.000,14660.000,0.000,0.000
1480377600,10000.000,14960.000,0.000,0.000
1480464000,10000.000,14750.000,0.000,0.000
1480550400,10000.000,14950.000,0.000,0.000
1480636800,10000.000,14690.000,0.000,0.000
1480896000,10000.000,14380.000,0.000,0.000
1480982400,10000.000,14520.000,0.000,0.000
1481068800,10000.000,14550.000,0.000,0.000
1481155200,10000.000,14690.000,0.000,0.000
1481241600,10000.000,14750.000,0.000,0.000
1481500800,10000.000,14350.000,0.000,0.000
1481587200,10000.000,14460.000,0.000,0.000
1481673600,10000.000,14300.000,0.000,0.000
1481760000,10000.000,14090.000,0.000,0.000
1481846400,10000.000,14200.000,0.000,0.000
1482105600,10000.000,14180.000,0.000,0.000
1482192000,10000.000,14110.000,0.000,0.000
1482278400,10000.000,14170.000,0.000,0.000
1482364800,10000.000,14180.000,0.000,0.000
1482451200,10000.000,14000.000,0.000,0.000
1482710400,10000.000,14040.000,0.000,0.000
1482796800,10000.000,14070.000,0.000,0.000
1482883200,10000.000,14010.000,0.000,0.000
1482969600,10000.000,14010.000,0.000,0.000
1483056000,10000.000,14130.000,0.000,0.000
1483142400,10000.000,14130.000,0.000,0.000
1483401600,10000.000,14260.000,0.000,0.000
1483488000,10000.000,14550.000,0.000,0.000
1483574400,10000.000,14500.000,0.000,0.000
1483660800,10000.000,14460.000,0.000,0.000
1483920000,10000.000,14490.000,0.000,0.000
1484006400,10000.000,14530.000,0.000,0.000
1484092800,10000.000,14370.000,0.000,0.000
1484179200,10000.000,14250.000,0.000,0.000
1484265600,10000.000,14220.000,0.000,0.000
1484524800,10000.000,14210.000,0.000,0.000
1484611200,10000.000,14350.000,0.000,0.000
1484697600,10000.000,14490.000,0.000,0.000
1484784000,10000.000,14500.000,0.000,0.000
1484870400,10000.000,14610.000,0.000,0.000
1485129600,10000.000,14590.000,0.000,0.000
1485216000,10000.000,14600.000,0.000,0.000
1485302400,10000.000,14640.000,0.000,0.000
1485388800,10000.000,14660.000,0.000,0.000
1486080000,10000.000,14560.000,0.000,0.000
1486339200,10000.000,14600.000,0.000,0.000
1486425600,10000.000,14570.000,0.000,0.000
1486512000,10000.000,14620.000,0.000,0.000
1486598400,10000.000,14700.000,0.000,0.000
1486684800,10000.000,14730.000,0.000,0.000
1486944000,10000.000,14990.000,0.000,0.000
1487030400,10000.000,14960.000,0.000,0.000
1487116800,10000.000,14910.000,0.000,0.000
1487203200,10000.000,15020.000,0.000,0.000
1487289600,10000.000,15100.000,0.000,0.000
1487548800,10000.000,15550.000,0.000,0.000
1487635200,10000.000,15530.000,0.000,0.000
1487721600,10000.000,15670.000,0.000,0.000
1487808000,10000.000,15620.000,0.000,0.000
1487894400,10000.000,15550.000,0.000,0.000
1488153600,10000.000,15330.000,0.000,0.000
1488240000,10000.000,15380.000,0.000,0.000
1488326400,10000.000,15430.000,0.000,0.000
1488412800,10000.000,15370.000,0.000,0.000
1488499200,10000.000,15420.000,0.000,0.000
1488758400,10000.000,15640.000,0.000,0.000
1488844800,10000.000,15800.000,0.000,0.000
1488931200,10000.000,15760.000,0.000,0.000
1489017600,10000.000,15690.000,0.000,0.000
1489104000,10000.000,15870.000,0.000,0.000
1489363200,10000.000,15970.000,0.000,0.000
1489449600,10000.000,15950.000,0.000,0.000
1489536000,10000.000,16080.000,0.000,0.000
1489622400,10000.000,16000.000,0.000,0.000
1489708800,10000.000,15910.000,0.000,0.000
